date,campaign_id,campaign_name,target,match_type,targeting_type,impressions,clicks,cost,orders,sales
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,+saffron +supplements +for +women,broad,unknown,14,1,1.5,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,saffron,exact,unknown,566,4,5.92,1,13.43
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 2,saffron 15mg,exact,unknown,13,1,2.21,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 3,saffron gummies,exact,unknown,170,2,3.4,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact - 5,safron,exact,unknown,1111,4,6.8,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,"asin=""B0DV5NBYN2""",-,unknown,2,1,1.2,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,diet pills that work fast for women,phrase,unknown,92,1,1.7,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron,phrase,unknown,3,2,1.96,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,phrase,unknown,84,2,3.1,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+appetite +suppressant,broad,unknown,23,1,2.02,0,0.0
2025-11-29,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+appetite +suppressant +for +weight +loss,broad,unknown,975,4,13.64,2,26.86
2025-11-29,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / SUPPLEMENT SKC 'MUSHROOM SUPPLEMENT',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / SUPPLEMENT SKC 'MUSHROOM SUPPLEMENT',mushroom supplement,exact,unknown,89,2,5.49,1,18.39
2025-11-29,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz,phrase,unknown,2,1,0.95,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Longtail - Ranking - Cambria  - Exact - 7,B087QTGP1D - M. Complex Supplement - Non Branded - Longtail - Ranking - Cambria  - Exact - 7,mushroom complex capsules,exact,unknown,14,1,2.0,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,cognitive supplement,broad,unknown,11,1,2.08,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,lions mane,broad,unknown,1,1,1.6,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 1,ace works mushrooms,exact,unknown,4,2,5.4,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplements,exact,unknown,155,1,2.7,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B07NY3WR4L""",-,unknown,2,1,1.3,1,18.39
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,"asin-expanded=""B0BG6TGKZS""",-,unknown,2,1,1.3,0,0.0
2025-11-29,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Expanded ASIN - 2,"asin-expanded=""B0CLHT8QQJ""",-,unknown,1,1,1.3,0,0.0
2025-11-29,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplements,exact,unknown,556,12,41.63,3,59.77
2025-11-29,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B087QTGP1D""",-,unknown,40,1,2.0,0,0.0
2025-11-29,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B08HMCY7Y5 """,-,unknown,12,1,1.22,0,0.0
2025-11-29,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B0CT7J7X98""",-,unknown,167,1,1.68,0,0.0
2025-11-29,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 2,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 2,"asin=""B07W8S6TC3""",-,unknown,176,2,4.0,0,0.0
2025-11-29,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,exact,unknown,2302,7,22.93,1,19.99
2025-11-29,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,"asin=""B0CD8PV49D""",-,unknown,170,6,13.5,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,appetite suppressant with berberine,broad,unknown,27,2,3.87,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,broad,unknown,249,4,5.6,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine advanced weight loss,broad,unknown,4,2,4.36,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl,broad,unknown,15,3,5.42,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine health,broad,unknown,23,1,2.2,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,berberine supplement weight loss extra strength,broad,unknown,1,1,2.2,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 4,berberine thorne 500mg,broad,unknown,1,1,2.2,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,berberine weight loss supplements,broad,unknown,3,1,1.85,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,pure berberine weight loss,exact,unknown,5,2,3.4,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Exact - 5,solaray berberine 500mg,exact,unknown,11,1,2.32,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,phrase,unknown,98,3,5.04,0,0.0
2025-11-29,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 7,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 7,weightloss,phrase,unknown,3,1,1.08,0,0.0
2025-11-29,B091MGWKT8 (Restore) - SP - AUTO COMPLEMENTS,B091MGWKT8 (Restore) - SP - AUTO COMPLEMENTS,complements,-,unknown,1,1,3.22,0,0.0
2025-11-29,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,"asin=""B087QTGP1D""",-,unknown,24,1,2.0,0,0.0
2025-11-29,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 2,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 2,"asin=""B07W8S6TC3""",-,unknown,62,2,4.0,3,53.41
2025-11-29,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,close-match,-,unknown,1,1,1.1,0,0.0
2025-11-29,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,loose-match,-,unknown,2,2,1.72,0,0.0
2025-11-29,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,elite brain,broad,unknown,8,1,3.81,0,0.0
2025-11-29,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B087QTGP1D""",-,unknown,45,1,2.0,0,0.0
2025-11-29,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B08HMCY7Y5 """,-,unknown,32,2,4.0,1,18.39
2025-11-29,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,B0C6L9RBKZ - Elite Brain Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B0CT7J7X98""",-,unknown,83,3,6.0,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,abdominal fat burner for men,exact,unknown,2,1,3.36,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,appetite suppressant for weight loss,exact,unknown,705,1,2.59,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,fat burner appetite suppressant,exact,unknown,7,1,2.86,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,exact,unknown,900,7,15.36,1,26.39
2025-11-29,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,exact,unknown,8,1,1.97,1,26.39
2025-11-29,B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',weight loss pills men,exact,unknown,3,1,2.2,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B01BXLYEQ0""",-,unknown,1048,9,13.62,2,52.78
2025-11-29,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B01NAXDNE6""",-,unknown,202,1,1.21,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B0CG3SL43Q""",-,unknown,134,1,0.95,0,0.0
2025-11-29,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B0CTBJX4G5""",-,unknown,656,3,6.1,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,"asin=""B0CT7J7X98""",-,unknown,336,4,6.72,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,appetite suppressant for weight loss,broad,unknown,5,1,1.3,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 10,metabolism fat burner,broad,unknown,48,1,1.3,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 11,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 11,natural fat burners for women weight loss,broad,unknown,191,2,2.6,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,pills for fast weight loss,broad,unknown,383,3,3.82,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 14,thermogenic fat burner,broad,unknown,305,2,2.6,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 4,fat burner pills,broad,unknown,285,2,2.6,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 4,fat burner supplements for weight loss,broad,unknown,213,1,1.3,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 9,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 9,mens fat burner,broad,unknown,271,2,2.6,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 1,+appetite +suppressant +for +weight +loss,broad,unknown,2,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,+weight +loss +pills +man,broad,unknown,1,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 2,+fasting +supplements +for +weight +loss,broad,unknown,4,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 4,+fat +burners +with +energy +for +women,broad,unknown,1,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,+ignite +metabolism,broad,unknown,7,1,1.05,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burners for men,exact,unknown,419,1,1.32,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,mens fat burner,exact,unknown,232,1,1.8,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B01BXLYEQ0""",-,unknown,143,5,5.0,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B07XN7NVQ9""",-,unknown,38,2,1.83,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0FLDHLMT7""",-,unknown,30,3,3.0,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 1,belly fat burner for men,phrase,unknown,19,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,mens fat burner supplement,phrase,unknown,219,4,7.8,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,mens weight loss pills,phrase,unknown,13,1,1.95,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism,phrase,unknown,18,3,4.14,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,organic fat burner for men,phrase,unknown,2,2,3.9,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermal ignite fat burner,phrase,unknown,2,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,fat burner pills,phrase,unknown,25,1,1.45,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners,phrase,unknown,1360,19,28.33,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for men,phrase,unknown,61,1,1.5,0,0.0
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 7,green tea weight loss supplements,phrase,unknown,10,1,1.95,1,26.39
2025-11-29,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 28,the fat burner,phrase,unknown,1,1,0.65,1,26.39
2025-11-29,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,loose-match,-,unknown,2,2,1.08,1,26.39
2025-11-29,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,substitutes,-,unknown,3,3,2.16,0,0.0
2025-11-30,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,loose-match,-,unknown,1,1,0.18,0,0.0
2025-11-30,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,organic saffron,exact,unknown,82,1,1.08,1,13.43
2025-11-30,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,exact,unknown,75,3,9.0,1,20.99
2025-11-30,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,"asin=""B097TKQSQD""",-,unknown,28,3,3.0,0,0.0
2025-11-30,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,"asin=""B09DTN7P4W""",-,unknown,2155,24,37.81,6,107.44
2025-11-30,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B072K71972""",-,unknown,377,6,7.56,1,13.43
2025-11-30,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B09DTN7P4W""",-,unknown,290,6,8.7,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,"asin=""B08HMCY7Y5 """,-,unknown,36,1,2.0,1,13.43
2025-11-30,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 2,"asin=""B07W8S6TC3""",-,unknown,103,1,1.68,1,13.43
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,happy saffron plus,broad,unknown,1,1,1.5,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron 250 mg,broad,unknown,5,1,1.5,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron extract,broad,unknown,713,4,6.0,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron extract for weight loss,broad,unknown,7,1,1.5,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,saffron supplements for women,broad,unknown,79,1,1.5,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 4,saffron supplements third party tested,broad,unknown,225,1,1.5,0,0.0
2025-11-30,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,+saffron +supplements,broad,unknown,3147,39,58.26,4,74.71000000000001
