date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales
2025-12-27,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,90,1,1.8,0,0.0
2025-12-27,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,450,9,12.96,1,32.99
2025-12-27,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,black lion fat burner,1,1,3.15,0,0.0
2025-12-27,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,men weight loss,1,1,1.45,0,0.0
2025-12-27,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,weight loss,46,2,2.9,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,123,1,1.34,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Defensive - Cambria  - Exact ASIN - 1,ignite supplement,2,1,0.52,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Ranking - LT - Cambria  - Exact - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Ranking - LT - Cambria  - Exact - 5,weight loss for men belly fat,3,1,1.3,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 12,pills for fast weight loss,267,1,1.3,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,best pills for weight loss,6,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,mens diet pills fast weight loss,14,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,weight night fat burner for women pills,2,1,1.22,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite,146,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite weight loss,11,1,0.45,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,?fat burner weight loss,3,1,2.46,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 3,fat burner energy booster,38,1,1.75,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,mens fat burner,36,3,5.4,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b01naxdne6,4,2,2.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b09c7sq7nq,5,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0b46mtfc9,3,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0cc6qgy12,4,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0dl3yj7yv,4,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0fhk9v2nz,14,1,1.0,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,andrew lessman energy & fat metabolism,12,1,1.38,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,best selling metabolism booster,2,1,1.38,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism booster for weight loss,57,1,1.38,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 2,best weight loss pills for women,19,1,1.36,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,green tea pills fat burner weight loss,12,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,belly fat burner,30,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,best fat burner for women,3,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,citruna lemon and coffee fat burner,4,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner for men,329,3,4.1,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner powder,1,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,269,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women weight loss,42,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,jacked factory fat burner burn xt max,2,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,lean mode fat burner,4,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,phyto choice fat burner,1,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,stomach fat burner,2,1,1.44,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,t2 fat burner for women,1,1,1.5,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner,222,2,3.0,1,32.99
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 17,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 17,fat burning supplements,2,1,1.25,0,0.0
2025-12-27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Phrase - 3,fat burning gel for mid section,1,1,0.65,0,0.0
2025-12-27,"Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""","Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""",berberine supplement,327,6,15.6,0,0.0
2025-12-27,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,ace weight loss pills,2,1,0.21,0,0.0
2025-12-28,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,3355,26,75.61,7,146.93
2025-12-28,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron for weight loss,4,1,1.18,0,0.0
2025-12-28,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,B07W8S6TC3 (SAFFRON) - SP - LOW BID EXACT,combat cravings,2,1,0.4,0,0.0
2025-12-28,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,b09dtn7p4w,768,13,20.62,5,104.95
2025-12-28,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,organic saffron,24,1,1.59,0,0.0
2025-12-28,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,saffron supplements,237,3,4.76,1,20.99
2025-12-28,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,B07W8S6TC3 (Saffron) - SP - AUTO SUBSTITUTES,b0dv5nbyn2,1,1,0.9,0,0.0
2025-12-28,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Defensive - Cambria  - Exact ASIN - 1,b08hmcy7y5,18,1,2.0,1,20.99
2025-12-28,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 1,brainmd happy saffron plus,1,1,1.5,0,0.0
2025-12-28,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,organic saffron supplements,19,1,1.5,0,0.0
2025-12-28,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron and rosemary supplements,5,1,1.5,0,0.0
2025-12-28,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron depression supplement,2,1,1.5,0,0.0
2025-12-28,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,b0dv5nbyn2,23,1,1.2,0,0.0
2025-12-28,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,turkey tail mushroom coffee,1,1,1.26,0,0.0
2025-12-28,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplement,328,1,2.7,0,0.0
2025-12-28,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,587,12,47.43,4,95.96
2025-12-28,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushrooms supplement,63,4,19.33,1,23.99
2025-12-28,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,B08HMCY7Y5  - B. HCL Supplement - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,77,1,1.68,0,0.0
2025-12-28,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,78,4,14.64,0,0.0
2025-12-28,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,364,9,40.28,0,0.0
2025-12-28,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine capsules,1,1,0.9,1,24.99
2025-12-28,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,b0f3qkym9j,20,2,2.36,0,0.0
2025-12-28,B091MGWKT8 (Restore) - SP - AUTO SUBSTITUTES,B091MGWKT8 (Restore) - SP - AUTO SUBSTITUTES,b092slz627,1,1,1.32,0,0.0
2025-12-28,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,B091MGWKT8 - O. Sea Moss Ace - Defensive - Cambria  - Exact ASIN - 1,b0ct7j7x98,64,1,2.0,0,0.0
2025-12-28,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO LOOSE,beast mind,3,1,0.86,0,0.0
2025-12-28,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,alpha brain black label,1,1,2.77,0,0.0
2025-12-28,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,fat burner and appetite suppressant,18,1,3.3,0,0.0
2025-12-28,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,189,2,4.18,0,0.0
2025-12-28,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,104,1,1.8,1,32.99
2025-12-28,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,567,7,9.82,0,0.0
2025-12-28,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b07xn7nvq9,10,1,1.41,0,0.0
2025-12-28,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b0cg3sl43q,101,2,1.9,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 16,weight loss pills,19,1,1.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 12,men weight loss pills,1,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 3,weight loss pills for women fat burner,1,1,1.5,1,32.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite,144,2,3.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite weight loss,20,2,0.48,1,24.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 8,mens fat burner,44,1,1.8,1,32.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0c6cx25p5,13,1,1.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0chfwm7x1,3,1,1.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0cqpmddy8,2,1,1.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b0fc4t2wmr,12,1,1.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 10,metabolism plus,1,1,1.38,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 4,fat burner pills women,3,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,belly fat burner,64,2,3.0,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,brown fat burner patches,1,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,burn xt thermogenic fat burner,6,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,clean fat burner for men,1,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,clenbuterol fat burner,1,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,extreme belly fat burner for men,2,1,1.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner,213,1,1.29,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women belly fat,2,1,1.5,1,32.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,high caffeine fat burner,1,1,1.5,1,32.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,male fat burner non caffeine,1,1,1.28,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,non stimulant fat burner,10,2,2.96,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,olive leaf fat burner,1,1,1.09,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner,353,3,4.5,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner for women,83,1,1.03,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,womens fat burner,26,1,1.5,1,32.99
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,ignite supplement,4,2,2.53,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 12,fat burning pills for women,1,1,1.25,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 27,fat burner,919,1,1.25,0,0.0
2025-12-28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 28,B0CT7J7X98 - Ignite Fat Burner - Non Branding - Ranking - Cambria  - Exact - 28,thermogenic supplements,6,1,1.25,0,0.0
2025-12-28,"Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""","Berberine - B08HMCY7Y5 - SKAG-EX - ""berberine supplements""",berberine supplement,264,2,5.2,0,0.0
2025-12-28,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,aceworkz,4,1,0.45,1,24.99
2025-12-28,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,hydroxycut gummies,1,1,0.72,0,0.0
2025-12-29,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,4852,35,101.75,1,20.99
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,28,2,4.68,0,0.0
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron for weight loss,1,1,1.71,0,0.0
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,b09dtn7p4w,1000,9,14.25,0,0.0
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,safran supplement,4,1,1.59,0,0.0
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b072k71972,413,2,2.52,1,41.98
2025-12-29,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b09dtn7p4w,40,1,1.49,0,0.0
